"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-07","6.93"," 1731","0.00","0.0","0.0",,"95","73",,"    1",,,,,,,"    1",,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-08","8.28"," 1544","0.60","0.0","0.0",,"87","75",,"    1",,"    1",,,,,"    1",,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-09","7.38"," 1215","0.00","0.0","0.0",,"92","72",,"    1",,,,,,,"    1",,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-10","7.61"," 1530","0.00","0.0","0.0",,"92","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-11","11.41"," 1940","0.00","0.0","0.0",,"95","76",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-12","8.50"," 1334","0.00","0.0","0.0",,"97","77",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-13","6.93"," 1402","1.05","0.0","0.0",,"93","74",,"    1",,"    1",,,,,,,,"    1",,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-14","9.84"," 0805","0.00","0.0","0.0",,"85","68",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-15","7.61"," 1043","0.00","0.0","0.0",,"82","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-16","8.72"," 1345","0.00","0.0","0.0",,"86","67",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-17","10.07"," 1640","0.00","0.0","0.0",,"89","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-18","8.95"," 1752","0.00","0.0","0.0",,"93","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-19","5.82"," 1530","0.24","0.0","0.0",,"97","79",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-20","4.92"," 1616","0.00","0.0","0.0",,"94","77",,"    1",,,,,,,"    1",,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-21","9.17"," 1533","0.00","0.0","0.0",,"99","80",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-22","5.59"," 1625","0.00","0.0","0.0",,"102","83",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-23","6.49"," 1827","0.00","0.0","0.0",,"102","84",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-24","6.71"," 0906","0.00","0.0","0.0",,"97","84",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-25","4.25"," 1513","0.20","0.0","0.0",,"93","78",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-26","8.50"," 1658","0.00","0.0","0.0",,"95","76",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-27","7.83"," 1424","0.00","0.0","0.0",,"93","78",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-28","7.38"," 2042","0.00","0.0","0.0",,"95","78",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-29","7.61"," 1941","0.00","0.0","0.0",,"104","80",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-30","7.16"," 1442","0.00","0.0","0.0",,"97","81",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-07-31","7.16"," 2058","0.00","0.0","0.0",,"99","80",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-01","6.71"," 1614","0.00","0.0","0.0",,"100","75",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-02","8.72"," 1256","0.00","0.0","0.0",,"98","74",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-03","5.37"," 0559","0.28","0.0","0.0",,"87","76",,"    1",,,,,,,"    1",,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-04","8.95"," 1618","0.01","0.0","0.0",,"88","75",,"    1",,,,,,,"    1",,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-05","7.61"," 1738","0.00","0.0","0.0",,"88","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-06","10.29"," 1612","0.04","0.0","0.0",,"93","74",,"    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-07","7.38"," 1641","0.67","0.0","0.0",,"97","77",,"    1",,"    1",,,,,"    1",,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-08","8.05"," 1307","0.00","0.0","0.0",,"94","76",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-09","6.04"," 1639","0.00","0.0","0.0",,"95","77",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-10","8.50"," 1138","0.00","0.0","0.0",,"93","75",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-11","7.16"," 1208","0.00","0.0","0.0",,"89","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-12","5.59"," 1325","0.00","0.0","0.0",,"90","70",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-13","9.62"," 1151","0.41","0.0","0.0",,"86","74",,"    1",,"    1",,,,,"    1",,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-14","8.50"," 2122","1.37","0.0","0.0",,"85","69",,"    1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-15","8.05"," 1501","0.00","0.0","0.0",,"86","68",,,,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-16","9.84"," 1404","0.00","0.0","0.0",,"88","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-17","6.04"," 1812","0.00","0.0","0.0",,"90","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-18","10.07"," 1614","0.00","0.0","0.0",,"91","74",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-19","4.70"," 1839","1.61","0.0","0.0",,"89","69",,"    1",,"    1",,,,,"    1",,,"    1",,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-20","4.70"," 2113","0.00","0.0","0.0",,"88","69",,"    1",,,,,,,"    1",,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-21","10.07"," 1435","0.27","0.0","0.0",,"90","76",,,,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-22","11.63"," 1436","0.00","0.0","0.0",,"84","70",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-23","6.26"," 0604","0.00","0.0","0.0",,"81","63",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-24","10.74"," 1249","0.00","0.0","0.0",,"87","65",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-25","9.84"," 1926","0.42","0.0","0.0",,"85","71",,"    1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-26","3.58"," 1031","0.01","0.0","0.0",,"90","70",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-27","21.92"," 2348","3.33","0.0","0.0",,"79","72",,"    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-28","16.11"," 0025","0.50","0.0","0.0",,"87","71",,"    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-29","6.93"," 1728","0.00","0.0","0.0",,"81","66",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-30","4.92"," 1143","0.00","0.0","0.0",,"83","63",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-08-31","3.36"," 1719","0.00","0.0","0.0",,"84","64",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-01","6.26"," 1340","0.00","0.0","0.0",,"82","66",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-02","5.82"," 0223","0.16","0.0","0.0",,"79","68",,,,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-03","7.83"," 1125","0.00","0.0","0.0",,"82","70",,,,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-04","8.50"," 1356","0.00","0.0","0.0",,"87","73",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-05","8.50"," 2157","1.36","0.0","0.0",,"84","65",,"    1",,,,,,,"    1",,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-06","13.87"," 1102","0.90","0.0","0.0",,"67","64",,"    1",,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-07","4.25"," 0540","2.82","0.0","0.0",,"74","64",,"    1",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-08","8.05"," 1734","1.39","0.0","0.0",,"79","71",,"    1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-09","4.92"," 0222","0.46","0.0","0.0",,"83","71",,"    1",,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-10","6.49"," 1401","0.00","0.0","0.0",,"84","68",,"    1",,,,,,,,,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-11","5.14"," 2242","0.02","0.0","0.0",,"84","67",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-12","3.58"," 1010","0.00","0.0","0.0",,"83","65",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-13","5.82"," 1335","0.00","0.0","0.0",,"83","65",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-14","7.16"," 1956","0.00","0.0","0.0",,"87","68",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-15","11.41"," 1756","0.03","0.0","0.0",,"78","54",,"    1",,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-16","6.71"," 1725","0.00","0.0","0.0",,"66","49",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-17","8.05"," 1547","0.00","0.0","0.0",,"65","56",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-18","7.38"," 1029","0.00","0.0","0.0",,"68","55",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-19","6.49"," 1514","0.00","0.0","0.0",,"70","60",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-20","5.59"," 0820","0.16","0.0","0.0",,"71","64",,"    1",,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-21","3.80"," 0802","0.02","0.0","0.0",,"76","64",,"    1",,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-22","5.37"," 0734","0.00","0.0","0.0",,"77","68",,"    1",,,,,,,,,,,,"    1","    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-23","3.13",,"0.97","0.0","0.0",,"72","68",,"    1",,,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-24","2.91",,"0.00","0.0","0.0",,"76","66",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-25","2.46"," 0936","0.07","0.0","0.0",,"79","69",,"    1",,,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-26","4.25"," 0949","0.00","0.0","0.0",,"80","70",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-27","4.25"," 1833","0.01","0.0","0.0",,"78","69",,"    1",,,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-28","5.37"," 1921","0.47","0.0","0.0",,"80","68",,"    1",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-29","6.93"," 1527","0.00","0.0","0.0",,"78","62",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-09-30","8.72"," 1722","0.00","0.0","0.0",,"76","61",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-01","12.30",,"0.29","0.0","0.0",,"61","49",,,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-02","8.95",,"0.18","0.0","0.0",,"52","45",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-03","3.58",,"0.00","0.0","0.0",,"53","46",,,,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-04","8.05",,"0.00","0.0","0.0",,"70","51",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-05","8.05",,"0.00","0.0","0.0",,"74","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-06","5.59",,"0.00","0.0","0.0",,"69","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-07","1.12",,"0.00","0.0","0.0",,"75","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-08","2.01",,"0.00","0.0","0.0",,"75","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-09","2.46",,"0.00","0.0","0.0",,"78","53",,,,,,,,,,,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-10","1.79",,"0.00","0.0","0.0",,"83","56",,,,,,,,,,,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-11","6.04",,"0.00","0.0","0.0",,"71","62",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-12","10.51",,"0.44","0.0","0.0",,"66","64",,,,,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-13","6.26",,"0.72","0.0","0.0",,"77","64",,"    1",,"    1",,,,,,,,,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-14","9.17",,"0.25","0.0","0.0",,"73","56",,,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-15","10.96",,"0.00","0.0","0.0",,"71","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-16","12.08",,"0.00","0.0","0.0",,"71","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-17","6.71",,"0.00","0.0","0.0",,"69","57",,,,,,,,,,,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-18","4.92",,"0.00","0.0","0.0",,"74","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-19","10.29",,"0.50","0.0","0.0",,"70","61",,,,,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-20","17.22",,"0.00","0.0","0.0",,"68","52",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-21","8.95",,"0.00","0.0","0.0",,"62","47",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-22","3.58",,"0.00","0.0","0.0",,"62","47",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-23","4.25",,"0.00","0.0","0.0",,"64","43",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-24","5.59",,"0.13","0.0","0.0",,"67","49",,,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-25","7.38",,"0.00","0.0","0.0",,"68","49",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-26","6.04",,"0.01","0.0","0.0",,"68","52",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-27","8.95",,"0.13","0.0","0.0",,"66","45",,,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-28","9.62",,"0.08","0.0","0.0",,"52","41",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-29","14.99",,"1.18","0.0","0.0",,"42","34",,,,,"    1",,,,,,,,,,"    1",,"    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-30","6.49",,"0.00","0.0","0.0",,"55","35",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-10-31","4.70",,"0.00","0.0","0.0",,"56","36",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-01","5.37",,"0.00","0.0","0.0",,"61","44",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-02","3.58",,"0.00","0.0","0.0",,"60","41",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-03","5.59",,"0.00","0.0","0.0",,"64","44",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-04","11.86",,"0.00","0.0","0.0",,"59","44",,,,,,,,,"    1",,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-05","7.38",,"0.00","0.0","0.0",,"53","38",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-06","4.03",,"0.00","0.0","0.0",,"59","37",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-07","2.46",,"0.00","0.0","0.0",,"67","40",,"    1",,,,,,,,,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-08","2.91",,"0.00","0.0","0.0",,"68","41",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-09","2.68",,"0.00","0.0","0.0",,"64","42",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-10","7.83",,"0.06","0.0","0.0",,"59","46",,,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-11","12.97",,"0.00","0.0","0.0",,"50","38",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-12","8.72",,"0.00","0.0","0.0",,"63","33",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-13","12.08",,"0.00","0.0","0.0",,"64","44",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-14","12.75",,"0.00","0.0","0.0",,"73","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-15","7.61",,"0.00","0.0","0.0",,"68","57",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-16","6.26",,"0.54","0.0","0.0",,"59","53",,"    1",,,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-17","12.30",,"0.01","0.0","0.0",,"53","39",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-18","7.38",,"0.00","0.0","0.0",,"48","34",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-19","9.62",,"0.00","0.0","0.0",,"55","37",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-20","7.16",,"0.02","0.0","0.0",,"65","50",,"    1",,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-21","5.82",,"0.07","0.0","0.0",,"64","50",,,,,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-22","5.14",,"0.55","0.0","0.0",,"61","50",,,,,,,,,"    1",,,,,"    1","    1",,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-23","13.87",,"0.28","0.0","0.0",,"64","45",,"    1",,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-24","6.93",,"0.00","0.0","0.0",,"61","38",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-25","4.03",,"0.00","0.0","0.0",,"63","38",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-26","2.68",,"0.00","0.0","0.0",,"61","39",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2011-11-27","8.95",,"0.00","0.0","0.0",,"72","46",,,,,,,,,,,,,,,,,,,,,,,
